PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL
3385708;1;SÃO PAULO;SALADA PRIMAVERA HORT HIDROP SGREEN;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;0
3385722;1;SÃO PAULO;SALADA VERDE HORTALIC HIDROP SGREEN;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;0
3386071;1;SÃO PAULO;VH CHI TTO LFE VAR CAB SAUV 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;99
3386378;1;SÃO PAULO;VH CHI TTO LFE VAR MERLOT 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;850
3386385;1;SÃO PAULO;VH CHI BCO LFE VAR CHARDONNAY 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;442
3386392;1;SÃO PAULO;VH CHI TTO LFE RESERVA CAB SAUV 750;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;125
3386415;1;SÃO PAULO;VH CHI TTO LFE RESERVA CARMEN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;37
3386422;1;SÃO PAULO;VH CHI TTO LFE RESERVA SHIRAZ 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;125
3386453;1;SÃO PAULO;VH CHI TTO LFE GRAN RES CAB S 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;553
3386521;1;SÃO PAULO;VH CHI TTO LFE GRAN RES MERLOT 750M;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;99
3388990;1;SÃO PAULO;DESOD SAN PATO PEDRA 25G LAVANDA;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;31
3390177;1;SÃO PAULO;GELEIA DE DAMASCO CASINO 370G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;144
3390191;1;SÃO PAULO;CREME DE MARRON CASINO 370G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;0
3390290;1;SÃO PAULO;CREME DE AVELA CASINO 200G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;0
3390306;1;SÃO PAULO;CREME DE AVELA CASINO 350 G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;1107
3390351;1;SÃO PAULO;GOIABADA LISA PREDILECTA LT 600G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;0
3390375;1;SÃO PAULO;BANANADA PREDILECTA LT 600G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;35
3391020;1;SÃO PAULO;CHOC SUI LINDT LINDOR ASSOR 200G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;1327
3391044;1;SÃO PAULO;BISC BEL JULES D. CHOC THINS100G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;May-2019;PA;285
3392294;1;SÃO PAULO;MAC C/ OVOS GRAVATA ADRIA 500G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;May-2019;PA;137
3392775;1;SÃO PAULO;CR MAOS NIVEA 75G NUTRITIVO;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;119
3393406;1;SÃO PAULO;MAC C/ OVOS PENA DUPLA ADRIA 500G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;May-2019;PA;50
3393796;1;SÃO PAULO;LIMP C/BRIL DESTAC LVDA RF 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;99
3393833;1;SÃO PAULO;LIMPD C/BRIL DESTAC FLORA RF 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;38
3399835;1;SÃO PAULO;ALV VANISH REFIL 500ML PINK;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;485
3399842;1;SÃO PAULO;TIRA MANCHA VANISH PODER 02 W 450G;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;1342
3399859;1;SÃO PAULO;TIRA MANCHA VANISH PODER 02 W 900G;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;675
3401187;1;SÃO PAULO;SACHE SABORES UN;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;27
3403181;1;SÃO PAULO;REFR FIT PO UVA 8G;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;72
3403792;1;SÃO PAULO;VH ARG TTO TERRAZAS ALT SYRAH 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;331
3403815;1;SÃO PAULO;VH ARG TT TERRAZAS SYRAH RES 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;129
3407059;1;SÃO PAULO;REFRI SCHWEPPES CITRUS VD 250ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;245
3407752;1;SÃO PAULO;BISC ROSQUINHA LEITE MABEL 400G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;May-2019;PA;240
3408803;1;SÃO PAULO;ENERGETICO LATA 250 ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;226
3409190;1;SÃO PAULO;REVISTA ADEGA;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;May-2019;PA;0
3409534;1;SÃO PAULO;CR BLOQ SLR EXPERTISE FPS 30 50G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;0
3409541;1;SÃO PAULO;CR BLOQ SLR EXPERTISE FPS 60 50G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;38
3411247;1;SÃO PAULO;COG SHIMEJI PRETO FUNZIONALE 200G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;2226
3414286;1;SÃO PAULO;VH CH TTO STA RITA CAB SAUV 375ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;854
3414866;1;SÃO PAULO;REVISTA ALMANAQUES DISNEY;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;May-2019;PA;29
3416167;1;SÃO PAULO;TQ ARROZ INTEGRAL TAEQ 1KG;MERCEARIA;MERCEARIA BASICA;ARROZ E FEIJAO;JARDIM PAULISTA;May-2019;PA;482
3419670;1;SÃO PAULO;AG MINER S LOURENCO PET 510ML;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;159
3421192;1;SÃO PAULO;LEITE COCO LIGHT DUCOCO 200ML;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;0
3421291;1;SÃO PAULO;CAFE SOL 3 CORACOES TRAD SCH 50 GR;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;May-2019;PA;575
3422632;1;SÃO PAULO;VH ARG ROSE FINCA FLICHMAN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;668
3426227;1;SÃO PAULO;APER APEROL 750ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;3728
3427897;1;SÃO PAULO;VH ROSE MIOLO SELECAO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
3433195;1;SÃO PAULO;DESO NIVEA PEARL BEUATY ROLL 50ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;79
3434543;1;SÃO PAULO;CHANCLICHE C/ PIM NO OLEO PT 135GR;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
3436561;1;SÃO PAULO;PAO ITA FILAO INT FRANCIULLI 400G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
3438435;1;SÃO PAULO;PAO DE QUEIJO PORCAO C/10 UND;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;88
3440018;1;SÃO PAULO;PAO FOLHADO CHOCOLATE FRANCES 50G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;367
3440087;1;SÃO PAULO;CROISSANT MANTEIGA FRANCES 50GR;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;724
3441503;1;SÃO PAULO;PAO DE QUEIJO PORCAO C/5 UNIDADES;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;153
3441794;1;SÃO PAULO;AGUA COCO SOCOCO 1L;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;1262
3445709;1;SÃO PAULO;PATE PTO PERU BISN SABOR DEFUM 100G;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS;JARDIM PAULISTA;May-2019;PA;237
3446799;1;SÃO PAULO;BEB GASEIF H20H LIMAO PET 1,5L;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;670
3446812;1;SÃO PAULO;BEB GASEIF H20H LIMAO PET 500ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;1998
3447482;1;SÃO PAULO;DESO DOVE AERO 89G ORIGINAL;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;1336
3450543;1;SÃO PAULO;BEB LAC PAULISTA INTEGRAL 170G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;May-2019;PA;1009
3450598;1;SÃO PAULO;QA PERA PORTUGUESA 1 KG UN;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;3987
3454398;1;SÃO PAULO;TAPIOCA CARNE DE SOL FP;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3454411;1;SÃO PAULO;TAPIOCA C/COCO FP;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3454435;1;SÃO PAULO;TAPIOCA DE FRANGO COM REQUEIJAO;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3454695;1;SÃO PAULO;VH CHI ROSE STA RITA 120 CAB 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
3454824;1;SÃO PAULO;TAPIOCA C/QUEIJO FP;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3455319;1;SÃO PAULO;SUPORTE PARA COADOR 102 CORES;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;127
3457412;1;SÃO PAULO;CERV URUGUAIA NORTENA GFA 960ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;May-2019;PA;462
3457801;1;SÃO PAULO;BATATA PALHA YOKI 140GR;MERCEARIA;MERC COMPLEMENTAR;SALGADINHOS/APERIT;JARDIM PAULISTA;May-2019;PA;1356
3461693;1;SÃO PAULO;CEBOLINHA AGRIDOCE CIA ERVAS 340G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;114
3461815;1;SÃO PAULO;PASTA PIMENTA VERM CIA ERVAS 130G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;0
3465677;1;SÃO PAULO;AZEITONA VDE V FERTIL S/C SCH 120G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;264
3465776;1;SÃO PAULO;AZEITONA PRETA D PACK V FERTIL 150G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;29
3466506;1;SÃO PAULO;TQ ALFACE AMERICANA ORG TAEQ 250G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;13016
3466513;1;SÃO PAULO;TQ ABOBORA JAPONESA ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;1025
3466537;1;SÃO PAULO;TQ ALHO PORRO ORG TAEQ 250G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;252
3466568;1;SÃO PAULO;TQ ABOBRINHA ITAL ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;643
3466629;1;SÃO PAULO;TQ BATATA COMUM ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;531
3466650;1;SÃO PAULO;TQ BERINJELA ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;978
3466681;1;SÃO PAULO;TQ BETERRABA ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;213
3466797;1;SÃO PAULO;TQ BROCOLIS JAP ORG TAEQ 300G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;123
3466834;1;SÃO PAULO;TQ CEBOLA ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;935
3466865;1;SÃO PAULO;TQ CENOURA ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;914
3466872;1;SÃO PAULO;TQ CHUCHU ORG TAEQ 600G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;856
3467091;1;SÃO PAULO;TQ SALADA MIX 1 ORG TAEQ 200G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;0
3467220;1;SÃO PAULO;TQ VAGEM ORG TAEQ 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;425
3467237;1;SÃO PAULO;TQ COUVE FLOR ORG TAEQ 350G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;0
3467275;1;SÃO PAULO;TQ TOMATE SALADA ORG TAEQ 500G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;365
3467282;1;SÃO PAULO;TQ TOMATE CAQUI ORG TAEQ 500G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;143
3467312;1;SÃO PAULO;TQ JILO ORG TAEQ 400G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;7
3467343;1;SÃO PAULO;TQ TOMATE CEREJA ORG TAEQ 250G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;54
3467398;1;SÃO PAULO;TQ ERVILHA TORTA ORG EMB TAEQ 200G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;0
3467404;1;SÃO PAULO;TQ MORANGO ORG TAEQ 250G;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;0
3467411;1;SÃO PAULO;TQ QUIABO ORG TAEQ 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;824
3467428;1;SÃO PAULO;TQ PIMENTAO VERDE ORG TAEQ 400G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;73
3467442;1;SÃO PAULO;TQ REPOLHO VERDE ORG TAEQ 400G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;852
3467459;1;SÃO PAULO;TQ REPOLHO ROXO ORG 300G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;357
3467466;1;SÃO PAULO;TQ MILHO VERDE ORG TAEQ 500G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;595
3467480;1;SÃO PAULO;TQ RABANETE ORG TAEQ 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;594
3470916;1;SÃO PAULO;ASPARGOS VDE LA PASTINA 12/16 185G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;0
3471920;1;SÃO PAULO;PANETONE REI 600G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
3473085;1;SÃO PAULO;PAO DE FORMA JUNIOR PRE PANCO 350G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA INDUSTRIALI;JARDIM PAULISTA;May-2019;PA;209
3473115;1;SÃO PAULO;PAO CASEIRO DE COCO PANCO 350G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA INDUSTRIALI;JARDIM PAULISTA;May-2019;PA;312
3481752;1;SÃO PAULO;MIST P/ PAO DE QUEIJO FLEISC 250G;MERCEARIA;MERCEARIA BASICA;GRAOS E FARINACEOS;JARDIM PAULISTA;May-2019;PA;67
3481943;1;SÃO PAULO;PASSATA DI POMOD RUST DE CECCO 700G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;1398
3483480;1;SÃO PAULO;CHOC FRA CASINO CR BRULE 150G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;0
3484203;1;SÃO PAULO;ICE GRAPE COOL LTA 350ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;0
3485385;1;SÃO PAULO;GRANOLA FEINKOST BANANA 250G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;May-2019;PA;0
3486078;1;SÃO PAULO;CERV BRASIL EISENBAHN STR ALE 355ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;May-2019;PA;0
3487273;1;SÃO PAULO;SARD GDC EM OLEO 125G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;585
3487280;1;SÃO PAULO;SARD GDC TOMATE 125G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;151
3487365;1;SÃO PAULO;SARD 88 TOMTATE 125G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;108
3487372;1;SÃO PAULO;SARD EM OLEO 88 LT 125G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;190
3488966;1;SÃO PAULO;CATCHUP HEMMER TRADICIONAL 320G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;287
3489031;1;SÃO PAULO;PAN PRESSAO CLOCK ORIGINAL POL 4,5L;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
3490044;1;SÃO PAULO;PANINI ALLA BRIE FORN 300G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3490051;1;SÃO PAULO;AGUA SABORIZADA SABORES 500ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3490068;1;SÃO PAULO;PANINI ALLA PALMITO FORN 200G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3490242;1;SÃO PAULO;PANINI ALLA MARGUE FORN 200G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3491898;1;SÃO PAULO;AZEIT VDE S/CAR LA VIOLET PACK 160G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;0
3491911;1;SÃO PAULO;AZEIT VDE LA VIOLET FAT SCH 160G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;0
3492772;1;SÃO PAULO;CHOCOLATE GELADO BATIDO 230 ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;53
3494301;1;SÃO PAULO;ESFIHA CARNE FECH INT ARABIA 80G;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;2223
3494370;1;SÃO PAULO;ESFIHA DE RICOTA INT ARABIA 80G;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;1133
3495575;1;SÃO PAULO;SCHWEPPES TONICA LIGHT LTA 350ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;1348
3496138;1;SÃO PAULO;PAO DE PROVOLONE/CALABRESA FP 400gr;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
3498514;1;SÃO PAULO;EMPADA BACALHAU RANCHO DA EMPADA U;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;0
3499405;1;SÃO PAULO;PIZZA GRANDE CALABRESA FORN 800G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499412;1;SÃO PAULO;PIZZA GRANDE MARGUERITA FORN 1000;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499429;1;SÃO PAULO;PIZZA GRANDE MUSSARELA FORN 850G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499450;1;SÃO PAULO;PIZZA GRANDE PORTUGUESA FORN 1200G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499474;1;SÃO PAULO;LIMP OPTIMUM LAMINADOS 750ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;338
3499511;1;SÃO PAULO;PIZZA GRANDE 4 QUEIJO FORN 1000G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499535;1;SÃO PAULO;PIZZA GDE FGO E REQUEIJ FORN 1000G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499573;1;SÃO PAULO;PIZZA GRANDE ATUM FORN 850G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499627;1;SÃO PAULO;PIZZA GRANDE ITALIANA FORN 1100G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3499702;1;SÃO PAULO;PIZZA GRANDE RUCULA FORN 1000G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
3500637;1;SÃO PAULO;BISC MAGIC TOAST LIGHT MARILAN 144G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;May-2019;PA;609
3501276;1;SÃO PAULO;TQ PIMENTAO VERMELHO ORG TAEQ 400G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;57
3505359;1;SÃO PAULO;PESSEGO 900 GR CD UN;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;0
3505991;1;SÃO PAULO;GOMA TRIDENT HERBAL FRESH C/ 4 32G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;80
3506370;1;SÃO PAULO;HIDRT TERRAPEUTCS CALENDULA 300ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;0
3506394;1;SÃO PAULO;HIDRT TERRAPEUTCS CAST 300ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;0
3507131;1;SÃO PAULO;SAB TERRAPEUTAS CASTANHA 90G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;213
3507438;1;SÃO PAULO;OLEO JOHNSONS BABY HORA SONO 200ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;65
3510834;1;SÃO PAULO;QA AMEIXA SECA S/ CAR QUALITA 250G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;May-2019;PA;0
3511763;1;SÃO PAULO;ACUCAREIRO BRINOX 210GR;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;May-2019;PA;59
3513934;1;SÃO PAULO;ALUM. NIGRO ASSAD.RED.PIZZA 36CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;49
3514269;1;SÃO PAULO;ALUM. NIGRO FORMA BOLO 26;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
3514313;1;SÃO PAULO;ALUM. NIGRO FORMA CRIATIVA CONIC.TB;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;159
3514337;1;SÃO PAULO;ALUM. NIGRO FORMA CRIATIVA P/PAO MD;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
3517840;1;SÃO PAULO;AZEITE OLIVA ANDORINHA EX.V. VD 250;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;May-2019;PA;0
3524916;1;SÃO PAULO;BEBEZINHO LARANJA C/2 PANCO 70G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA INDUSTRIALI;JARDIM PAULISTA;May-2019;PA;91
3538722;1;SÃO PAULO;CERV. SERRAMALTE EXTRA 600ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;May-2019;PA;234
3559802;1;SÃO PAULO;ESPETINHO ARCO IRIS BAMBU 25CM 50UN;BAZAR;CASA;CHURRASCO E ARMAZEN;JARDIM PAULISTA;May-2019;PA;23
