PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL JUNHO
1119752;1;SÃO PAULO;CACAR ANTIAD ETNA ESS VM 20CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119753;1;SÃO PAULO;VASO BUBBLE VIDRO PRETO 30CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119754;1;SÃO PAULO;KIT BOWL DUBAI 4PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119755;1;SÃO PAULO;KIT PRATO RASO DUBAI 4PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119757;1;SÃO PAULO;KIT COPO MARROCOS 4PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119758;1;SÃO PAULO;CACAR ANTIAD ETNA ESS VM 24CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119759;1;SÃO PAULO;VASO BUBBLE VIDRO BRANCO 30CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119760;1;SÃO PAULO;COPO L DRINK VDO BORGON DUCALE 520;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119761;1;SÃO PAULO;BALDE GELO C/TPA E PA THE ONE PTO;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119764;1;SÃO PAULO;BANDEJA ALCA THE ONE ACO INOX PTO;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119765;1;SÃO PAULO;VASO FOR YOU TRANSPORTE 12CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119766;1;SÃO PAULO;VASO FOR YOU TRANSP 300ML;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119768;1;SÃO PAULO;VASO ANHUA GLASS TRANSP 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119771;1;SÃO PAULO;VASO GALATA LISTRADO BRANCO 17CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119772;1;SÃO PAULO;BALDE GELO THE ONE ACO INOX BCO 3PC;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119775;1;SÃO PAULO;CESTO FLEX TRICO RET. CINZA 3L;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119777;1;SÃO PAULO;BALDE GELO THE ONE ACO INOX BCO D19;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119778;1;SÃO PAULO;FORMA BOLO REDONDA JOMAFE PR D30;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119782;1;SÃO PAULO;BANDEJA ALCA THE ONE ACO INOX BCO;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119784;1;SÃO PAULO;FORMA BOLO JOMAFE PR 37X28CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119785;1;SÃO PAULO;VASO LISTRAS VERT GALATA BCO 17CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119788;1;SÃO PAULO;FORMA BOLO FUNDO REMOV JOMAFE D26;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119789;1;SÃO PAULO;VASO ALINA LISTRADO BCO 17X10CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119793;1;SÃO PAULO;KIT BOWL VERONA AZUL/BRANCO 12PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119795;1;SÃO PAULO;PAINEL SALLY PTO 8FTS;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119798;1;SÃO PAULO;AP JANTAR PRISMA CERAM 20PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119799;1;SÃO PAULO;CHURR CARV ARIZONA PTA 44X65X73CM;BAZAR;CASA;CHURRASCO E ARMAZEN;JARDIM PAULISTA;June-2019;PA; -   
1119801;1;SÃO PAULO;PAINEL SALLY BCO 8FTS;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119802;1;SÃO PAULO;PORTA RETR PETAL UMBRA BRANCO 36CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119803;1;SÃO PAULO;PORTA RETR MULTI 4 DOURADO 31X31X3;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119804;1;SÃO PAULO;AP JANTAR AMARANTA CERAM 20PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119806;1;SÃO PAULO;PORTA RETR MULTI 4 BRONZE 35X36X7;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119807;1;SÃO PAULO;PRATO SOBR ACTUALITE CORONA PORC 18;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119808;1;SÃO PAULO;ESPAT PERF NYL SOFT FARB PTA 35CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119810;1;SÃO PAULO;PORTA RETR MULTI 4 PRATEADO 35X36X7;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119812;1;SÃO PAULO;ESPAT BAS NYLON SOFT FARB PTA 31CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119813;1;SÃO PAULO;COLHER BASICA NYLON SOFT FARB 35CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119814;1;SÃO PAULO;PORTA RETR PRISMA UMB DOU 10,2X10,2;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119815;1;SÃO PAULO;COPO OLD FASHIONED 216 ML BRAHMA;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119818;1;SÃO PAULO;PORTA RETR PRISMA UMB CRO 10,2X10,2;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119819;1;SÃO PAULO;PEGAD MACAR NYL SOFT FARB PTO 32CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119820;1;SÃO PAULO;COPO OLD FASHIONED 216ML ANTARTICA;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119822;1;SÃO PAULO;CONCHA BAS SOFT NYL FARB PTA 35CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119823;1;SÃO PAULO;PORTA RETR PRISMA UMB PTO 10,2X10,2;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119825;1;SÃO PAULO;PORTA RETR PRISMA UMB DOU 12,7X17,8;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119826;1;SÃO PAULO;CESTO FLEX TRICO RET. BCO 8L;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119828;1;SÃO PAULO;PORTA RETR PRISMA UMB CRO 12,7X17,8;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119840;1;SÃO PAULO;PORTA RETR PRISMA UMB PTO 12,7X17,8;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119841;1;SÃO PAULO;CESTO FLEX TRICO RET. CINZA 8L;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119846;1;SÃO PAULO;FRONHA BASIC BRANCA 50X70 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119847;1;SÃO PAULO;FRONHA BASIC ROSA 50X70 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119849;1;SÃO PAULO;FRONHA BASIC AZUL 50X70 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119850;1;SÃO PAULO;LENCOL CS S/EL SANT BCO 220X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119851;1;SÃO PAULO;LENCOL CS S/EL SANT ROSA 220X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119852;1;SÃO PAULO;LENCOL CS S/EL SANT AZUL 220X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119853;1;SÃO PAULO;LENCOL CS C/ELAST SANT BCO 160X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119854;1;SÃO PAULO;LENCOL CS C/ELAST SANT RSA 160X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119856;1;SÃO PAULO;LENCOL CS C/ELAS SANT AZ 140X190;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119857;1;SÃO PAULO;LENCOL Q S/ELAST SANT BCO 240X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119858;1;SÃO PAULO;LENCOL Q S/ELAST SANT RSA 240X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119859;1;SÃO PAULO;LENCOL Q S/ELAST SANT AZUL 240X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119860;1;SÃO PAULO;LENCOL Q C/ELAS SANT BCO 160X200CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119861;1;SÃO PAULO;LENCOL Q C/ELAS SANT ROS 160X200CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119863;1;SÃO PAULO;LENCOL Q C/ELAS SANT AZ 160X200CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119869;1;SÃO PAULO;EDREDOM SOLT AMAPA 245X160;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119870;1;SÃO PAULO;LENCOL ST S/ ELAS SAN BCO 160X250CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119871;1;SÃO PAULO;LENCOL ST S/ ELAS SAN ROS 160X250CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119872;1;SÃO PAULO;LENCOL ST S/ ELAS SAN AZ 160X250CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119873;1;SÃO PAULO;JG CAMA QUEEN LIZ 240X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119874;1;SÃO PAULO;LENCOL ST C/ ELAS SANT BCO 90X190CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119875;1;SÃO PAULO;LENCOL ST C/ ELAS SANT ROS 90X190CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119876;1;SÃO PAULO;LENCOL ST C/ ELAS SANT AZ 90X190CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119877;1;SÃO PAULO;JG CAMA SOLT LIZ 140X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119878;1;SÃO PAULO;JG CAMA CASAL LIZ 220X250;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119900;1;SÃO PAULO;FRONHA ROXO CLARO 50X70CM 150 F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119901;1;SÃO PAULO;FRONHA AZ ACQ 50X70CM 150 F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119905;1;SÃO PAULO;FRONHA BEGE 50X70CM 150 F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119906;1;SÃO PAULO;EDREDOM CASAL LIZ 245X225;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119907;1;SÃO PAULO;EDREDOM QUEEN LIZ 260X245;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119910;1;SÃO PAULO;EDREDOM SOLT LIZ 245X160;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119911;1;SÃO PAULO;LENCOL ST BEGE 160X245CM 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119917;1;SÃO PAULO;JG CAMA DUPLO SOLT SISSY ROSA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119918;1;SÃO PAULO;JG CAMA DUPLO SOLT SUSI LILAS;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119919;1;SÃO PAULO;JG CAMA DUPLO SOLT WILL AZUL;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119920;1;SÃO PAULO;JG CAMA DUPLO SOLT CLOE TURQUESA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119921;1;SÃO PAULO;FRONHA LILAS 50X70CM 150 FIOS;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119931;1;SÃO PAULO;JG CAMA CS DUPLO SISSY ROSA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119932;1;SÃO PAULO;JG CAMA CS DUPLO SUSI LILAS;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119933;1;SÃO PAULO;JG CAMA CS DUPLO WILL AZUL;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119934;1;SÃO PAULO;JG CAMA CS DUPLO CLOE TURQUESA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119936;1;SÃO PAULO;LENCOL QUEEN BEGE 150 F 260X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119937;1;SÃO PAULO;LENCOL QUEEN LILAS 150 F 260X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119938;1;SÃO PAULO;LENCOL QUEEN RX CL 150 F 260X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119939;1;SÃO PAULO;LENCOL QUEEN AZ ACQ 150 F 260X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119940;1;SÃO PAULO;JG CAMA DUPLO QUEEN SISSY ROSA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119941;1;SÃO PAULO;JG CAMA DUPLO QUEEN SUSI LILAS;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119942;1;SÃO PAULO;JG CAMA DUPLO QUEEN WILL AZUL;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119943;1;SÃO PAULO;JG CAMA DUPLO QUEEN CLOE TURQUESA;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119953;1;SÃO PAULO;LENC ST C/ELAST LILAS 90X190 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119955;1;SÃO PAULO;LENC ST C/ELAST AZL ACQ 90X190 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119956;1;SÃO PAULO;LENC ST C/ELAS RX CLARO 90X190 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119957;1;SÃO PAULO;LENC ST C/ELAS BEGE 90X190 150F;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119958;1;SÃO PAULO;ESPAT PERF NYL PLUS FARB PTA 33CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119970;1;SÃO PAULO;JARRA ACRILICO ROYALS VERDE 2,2L;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1119972;1;SÃO PAULO;LENCOL CS 150 F LILAS 220X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119973;1;SÃO PAULO;LENCOL CS 150 F RX CL 220X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119974;1;SÃO PAULO;LENCOL CS 150 F AZ ACQ 220X245CM;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119975;1;SÃO PAULO;CESTO FLEX TRICO RET. BCO 18L;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119976;1;SÃO PAULO;PORTA RETRATO UMBRA PLAST SORT;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119979;1;SÃO PAULO;CJ PORTA RET MAGN PAPEL PTO 3PCS;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119980;1;SÃO PAULO;CESTO FLEX TRICO RET. CINZA 18L;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119981;1;SÃO PAULO;CJ PORTA RET MAGN PAPEL BCO 3PCS;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119982;1;SÃO PAULO;PEGAD MACAR NYL PLUS FARB PTO 33CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119983;1;SÃO PAULO;CJ PORTA RET MAGN PAPEL BCO 4PCS;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119984;1;SÃO PAULO;CESTO ROUPA RATTAN BRANCO;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1119986;1;SÃO PAULO;LENCOL CS C/ELAS 150F LILAS 140X190;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119987;1;SÃO PAULO;LENCOL CS C/ELAS 150F AZ 140X190;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119988;1;SÃO PAULO;LENCOL CS C/ELAS 150F BEGE 140X190;TEXTIL;CAMEBA;CAMA;JARDIM PAULISTA;June-2019;PA; -   
1119996;1;SÃO PAULO;PORTA RETRATO TINA PTO 10X15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1119997;1;SÃO PAULO;COLHER PERF NYL PLUS FARB PTA 33CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1119998;1;SÃO PAULO;PORTA RETR QUADRO MAD BCO 10X15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120000;1;SÃO PAULO;PORTA RETR MOLDURA KEE PRT 10X15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120001;1;SÃO PAULO;CJ CESTO HALF CINZA MESC 3PCS;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120002;1;SÃO PAULO;PORTA RETRATO KWUN PRT/PTO 10X15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120003;1;SÃO PAULO;ABRIDOR MULT CROM FARBER VM 17CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120005;1;SÃO PAULO;PORTA RETR MOLDURA KWUN PRT 10X15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120006;1;SÃO PAULO;BATED CARNE CLASSIC FARBER PR 25CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120007;1;SÃO PAULO;CJ CESTO HALF MARROM 3PCS;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120008;1;SÃO PAULO;VELA CARVED VERDE 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120009;1;SÃO PAULO;DESCASC LEGUM SOF INOX FARB PR20CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120010;1;SÃO PAULO;VELA CARVED BRANCO 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120012;1;SÃO PAULO;ESCOR LOUCA AJUST PROGRESSIVE PLAS;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120013;1;SÃO PAULO;COLH SORV SOF INOX FARBER PR 21CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120015;1;SÃO PAULO;VELA CARVED MARROM 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120016;1;SÃO PAULO;CORT PIZZA SOF INOX FARBER PR 19CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120017;1;SÃO PAULO;VELA CARVED VERDE 15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120018;1;SÃO PAULO;RALADOR ANTIAD INOX FARBER PR 23CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120019;1;SÃO PAULO;CESTO LIV ROTHO BR 14,6X11,4X6;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120021;1;SÃO PAULO;VELA CARVED BRANCO 15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120023;1;SÃO PAULO;CESTO LIVING ROTHO PT 14,6X11,4X6;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120024;1;SÃO PAULO;VELA CARVED MARROM 15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120025;1;SÃO PAULO;CESTO LIVING ROTHO PTO 29,5X29,5X39;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120026;1;SÃO PAULO;VELA ROSA BRANCA 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120029;1;SÃO PAULO;FACA SANTOKU INOX FARBER PR 15CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120030;1;SÃO PAULO;VELA ROSA PRATA 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120032;1;SÃO PAULO;VELA COPO KING GLASS VERDE 8CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120033;1;SÃO PAULO;FACA SANTOKU INOX FARBER PR 11CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120034;1;SÃO PAULO;CESTO LIVING ROTHO PRETO 18X13,4X9;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120037;1;SÃO PAULO;FACA SERR ULTI INOX FARB PR 11CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120039;1;SÃO PAULO;FACA SANTOKU INOX FARBERWARE PR8CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120040;1;SÃO PAULO;CESTO LIVING ROTHO VM 18X13,4X9;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120041;1;SÃO PAULO;VELA COPO KING GLASS VERDE 10CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120051;1;SÃO PAULO;ESCUMADEIRA A O INOX BELI 27.5CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120052;1;SÃO PAULO;COPO LONG ROYALS ACRILICO VERDE;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1120054;1;SÃO PAULO;CESTO LIVING ROTHO BEGE 18X13,4X9;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120055;1;SÃO PAULO;PA P/BOLO A O INOX BELI 24CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120057;1;SÃO PAULO;VELA PILAR KING ABSTRACT BCO 15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120058;1;SÃO PAULO;VELA PILAR KING LABORED LIL 15CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
1120060;1;SÃO PAULO;CESTO LIVING ROTHO PTO 52,6X39,2X31;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;June-2019;PA; -   
1120061;1;SÃO PAULO;JARRA ACRILICO ROYALS ROSE 2,2L;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1120062;1;SÃO PAULO;CONCHA A O INOX BELI 20.5CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1120063;1;SÃO PAULO;VELA COPO KING KING BRANCO 7CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;June-2019;PA; -   
